age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,country,salary
36, Private,247600, Assoc-acdm,12, Divorced, Exec-managerial, Unmarried, Asian-Pac-Islander, Female,0,0,40, Taiwan, <=50K
23, Private,103277, Some-college,10, Divorced, Other-service, Own-child, White, Female,0,0,24, United-States, <=50K
20, Never-worked,462294, Some-college,10, Never-married, ?, Own-child, Black, Male,0,0,40, United-States, <=50K
39, Local-gov,352628, Assoc-acdm,12, Married-civ-spouse, Craft-repair, Wife, White, Female,0,0,50, United-States, >50K
33, Private,204494, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,56, United-States, >50K
28, Private,30070, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States, <=50K
22, Self-emp-not-inc,214014, Some-college,10, Never-married, Sales, Own-child, Black, Male,99999,0,55, United-States, >50K
40, Private,110028, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
34, Federal-gov,189944, Some-college,10, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,72, United-States, <=50K
47, Self-emp-not-inc,479611, Bachelors,13, Divorced, Sales, Not-in-family, White, Male,0,0,50, United-States, <=50K
59, Private,196482, HS-grad,9, Widowed, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
22, Private,113703, Some-college,10, Never-married, Sales, Other-relative, White, Male,0,0,20, United-States, <=50K
51, Private,153870, Some-college,10, Married-civ-spouse, Transport-moving, Husband, White, Male,0,2603,40, United-States, <=50K
46, Self-emp-inc,219962, Bachelors,13, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,7298,0,40, ?, >50K
29, Federal-gov,242147, HS-grad,9, Divorced, Adm-clerical, Not-in-family, Other, Male,0,0,45, United-States, <=50K
33, Self-emp-not-inc,295621, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,25, United-States, >50K
31, Private,186787, HS-grad,9, Never-married, Craft-repair, Own-child, White, Male,0,0,42, United-States, <=50K
53, Private,83434, Bachelors,13, Never-married, Other-service, Not-in-family, Asian-Pac-Islander, Female,0,0,21, Japan, >50K
36, Private,144169, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, <=50K
47, Private,60267, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,38, United-States, >50K
35, State-gov,177974, HS-grad,9, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, United-States, >50K
39, Private,456922, Bachelors,13, Divorced, Tech-support, Not-in-family, White, Male,0,0,40, United-States, <=50K
21, Private,161415, Some-college,10, Never-married, Craft-repair, Not-in-family, White, Male,0,0,50, United-States, <=50K
52, Private,98588, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
61, Private,71209, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, United-States, >50K
69, Private,71489, Masters,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,25, United-States, <=50K
24, Private,118657, 12th,8, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
39, Self-emp-not-inc,52187, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
43, State-gov,134782, Assoc-acdm,12, Married-spouse-absent, Other-service, Unmarried, White, Female,0,0,30, United-States, <=50K
27, Private,298635, Masters,14, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,40, Hong, >50K
21, Private,296158, HS-grad,9, Never-married, Craft-repair, Own-child, White, Male,0,0,35, United-States, <=50K
47, Private,398652, HS-grad,9, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States, >50K
44, Self-emp-inc,56236, Some-college,10, Never-married, Exec-managerial, Not-in-family, Black, Male,2202,0,45, United-States, <=50K
37, Private,227597, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
48, Private,176732, 9th,5, Divorced, Sales, Not-in-family, White, Female,0,0,40, United-States, <=50K
26, Private,176756, Some-college,10, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
37, Self-emp-inc,111128, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, >50K
54, Private,181132, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, England, >50K
27, Local-gov,223529, Assoc-voc,11, Never-married, Adm-clerical, Own-child, White, Male,0,0,43, United-States, <=50K
27, Private,207611, Bachelors,13, Never-married, Exec-managerial, Own-child, White, Female,0,0,40, United-States, <=50K
22, ?,228480, HS-grad,9, Married-civ-spouse, ?, Own-child, White, Female,0,0,20, United-States, <=50K
50, Private,485710, Doctorate,16, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,50, United-States, <=50K
36, Private,110998, Masters,14, Widowed, Tech-support, Unmarried, Asian-Pac-Islander, Female,0,0,40, India, <=50K
90, Private,175491, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,9386,0,50, Ecuador, >50K
65, Self-emp-inc,66360, 11th,7, Married-civ-spouse, Exec-managerial, Husband, White, Male,6418,0,35, United-States, >50K
61, Private,132972, 9th,5, Never-married, Machine-op-inspct, Unmarried, Black, Female,0,0,40, United-States, <=50K
64, Private,270333, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
23, Private,118693, Bachelors,13, Never-married, Other-service, Not-in-family, White, Male,0,0,35, United-States, <=50K
45, Private,233511, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1977,60, United-States, >50K
44, Federal-gov,281739, Some-college,10, Never-married, Adm-clerical, Not-in-family, White, Male,13550,0,50, United-States, >50K
45, Local-gov,61885, Masters,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,37, United-States, >50K
47, Private,110243, 11th,7, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
37, Self-emp-inc,57424, Bachelors,13, Divorced, Sales, Not-in-family, White, Female,0,0,60, United-States, <=50K
19, Private,243373, 12th,8, Never-married, Sales, Other-relative, White, Male,1055,0,40, United-States, <=50K
44, Self-emp-not-inc,216921, 10th,6, Married-civ-spouse, Other-service, Husband, White, Male,0,0,70, United-States, <=50K
40, State-gov,40024, Prof-school,15, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,38, United-States, >50K
28, State-gov,445824, Masters,14, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,0,50, United-States, >50K
43, Self-emp-inc,130126, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024,0,45, United-States, >50K
40, Private,183096, Bachelors,13, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,35, United-States, <=50K
67, Self-emp-not-inc,431426, Assoc-acdm,12, Married-civ-spouse, Exec-managerial, Wife, White, Female,20051,0,4, United-States, >50K
19, Private,248339, HS-grad,9, Never-married, Craft-repair, Own-child, White, Male,0,0,35, United-States, <=50K
40, Private,226608, Some-college,10, Divorced, Tech-support, Not-in-family, White, Male,0,0,30, Guatemala, >50K
43, Private,209894, HS-grad,9, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,0,40, United-States, >50K
23, Private,35633, HS-grad,9, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, <=50K
28, Private,25684, HS-grad,9, Never-married, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
34, Private,108116, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, >50K
27, Private,377680, Assoc-voc,11, Never-married, Sales, Not-in-family, White, Male,0,0,50, United-States, <=50K
38, Local-gov,200153, Assoc-acdm,12, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K
42, Private,341638, 11th,7, Divorced, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
29, Self-emp-not-inc,96718, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,37, United-States, <=50K
75, Self-emp-not-inc,205860, Some-college,10, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,1735,40, United-States, <=50K
32, Self-emp-not-inc,182691, HS-grad,9, Never-married, Other-service, Unmarried, White, Male,0,0,60, United-States, <=50K
27, Private,191230, Some-college,10, Never-married, Handlers-cleaners, Not-in-family, Black, Male,0,0,25, United-States, <=50K
21, Private,164991, HS-grad,9, Divorced, Sales, Unmarried, Amer-Indian-Eskimo, Female,0,0,38, United-States, <=50K
32, Private,175856, Some-college,10, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
42, Local-gov,188291, Bachelors,13, Married-civ-spouse, Protective-serv, Husband, White, Male,0,1902,40, United-States, >50K
40, Private,202872, Some-college,10, Divorced, Adm-clerical, Unmarried, White, Female,0,0,24, United-States, <=50K
31, Private,159589, HS-grad,9, Never-married, Other-service, Not-in-family, White, Male,0,0,85, United-States, <=50K
42, Private,97142, 7th-8th,4, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
26, Private,201481, Bachelors,13, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States, <=50K
47, Private,45857, HS-grad,9, Never-married, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
53, Local-gov,205005, Bachelors,13, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,0,60, United-States, >50K
17, Private,32607, 10th,6, Never-married, Farming-fishing, Own-child, White, Male,0,0,20, United-States, <=50K
53, Private,320510, 10th,6, Divorced, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
32, Local-gov,199539, Some-college,10, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, United-States, >50K
35, Private,310290, HS-grad,9, Married-civ-spouse, Transport-moving, Wife, Black, Female,0,0,40, United-States, <=50K
42, Private,184682, Assoc-voc,11, Divorced, Tech-support, Not-in-family, White, Female,0,0,30, United-States, <=50K
53, Private,149784, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
33, Private,97521, HS-grad,9, Never-married, Adm-clerical, Own-child, White, Male,0,0,40, United-States, <=50K
21, ?,121694, 7th-8th,4, Never-married, ?, Own-child, White, Male,0,0,40, United-States, <=50K
21, Private,39943, Some-college,10, Never-married, Sales, Own-child, White, Female,0,0,20, United-States, <=50K
38, Private,172571, Some-college,10, Divorced, Craft-repair, Own-child, White, Male,0,0,58, Poland, <=50K
75, Self-emp-not-inc,192813, Masters,14, Widowed, Sales, Not-in-family, White, Male,0,0,45, United-States, <=50K
33, Private,148261, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
22, State-gov,119838, Some-college,10, Never-married, Other-service, Own-child, White, Male,0,0,10, United-States, <=50K
20, Private,366929, Some-college,10, Never-married, Adm-clerical, Own-child, White, Female,0,0,35, United-States, <=50K
71, Self-emp-inc,133821, HS-grad,9, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,0,20, United-States, >50K
26, Private,132572, Bachelors,13, Never-married, Adm-clerical, Own-child, Black, Female,0,0,32, United-States, <=50K
26, Private,233777, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,72, Mexico, <=50K
40, State-gov,141858, Prof-school,15, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,72, United-States, <=50K
46, Private,116666, HS-grad,9, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States, <=50K
50, Private,105010, Bachelors,13, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,45, United-States, >50K
23, Private,211160, 12th,8, Married-civ-spouse, Handlers-cleaners, Own-child, White, Male,0,0,40, United-States, <=50K
20, Private,194848, Some-college,10, Never-married, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K
26, Private,340335, Bachelors,13, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
35, Private,403037, HS-grad,9, Separated, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
49, Private,199378, Some-college,10, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,22, United-States, <=50K
33, Private,221762, Some-college,10, Never-married, Prof-specialty, Not-in-family, Black, Male,0,0,40, United-States, <=50K
56, Private,357118, Masters,14, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,0,40, United-States, >50K
20, Private,216825, HS-grad,9, Never-married, Sales, Own-child, White, Female,0,0,25, Mexico, <=50K
35, Private,61343, Some-college,10, Married-civ-spouse, Sales, Husband, White, Male,0,0,45, United-States, <=50K
26, Private,142506, Bachelors,13, Never-married, Prof-specialty, Unmarried, Black, Female,0,0,35, United-States, <=50K
57, Private,61761, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,1672,45, United-States, <=50K
49, Private,149337, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
46, Private,165953, Bachelors,13, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,45, United-States, >50K
32, Private,77634, 11th,7, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,45, United-States, <=50K
38, Private,140854, Bachelors,13, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, United-States, >50K
28, State-gov,297735, Prof-school,15, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,90, United-States, <=50K
44, Private,68748, Some-college,10, Married-civ-spouse, Sales, Husband, White, Male,0,0,48, United-States, <=50K
26, Private,256263, HS-grad,9, Never-married, Craft-repair, Not-in-family, White, Male,0,0,25, United-States, <=50K
40, Private,291192, HS-grad,9, Widowed, Sales, Not-in-family, White, Female,0,0,40, United-States, <=50K
36, Private,248445, HS-grad,9, Separated, Transport-moving, Other-relative, White, Male,0,0,60, Mexico, <=50K
35, Private,231180, HS-grad,9, Divorced, Transport-moving, Not-in-family, White, Male,0,0,60, United-States, <=50K
35, Private,255635, 9th,5, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,40, Mexico, <=50K
26, Local-gov,211497, Some-college,10, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
46, Private,369538, 10th,6, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, >50K
26, Local-gov,208122, Bachelors,13, Never-married, Prof-specialty, Own-child, White, Male,1055,0,40, United-States, <=50K
39, Private,115418, Some-college,10, Never-married, Adm-clerical, Own-child, White, Female,2174,0,45, United-States, <=50K
42, Private,201723, HS-grad,9, Divorced, Adm-clerical, Unmarried, White, Male,0,0,40, United-States, <=50K
45, Private,195949, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
32, Private,344129, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, >50K
42, Private,274913, HS-grad,9, Divorced, Craft-repair, Unmarried, White, Male,0,0,45, United-States, <=50K
36, Self-emp-inc,102729, Assoc-acdm,12, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,70, United-States, <=50K
72, ?,33608, Some-college,10, Married-civ-spouse, ?, Husband, White, Male,9386,0,30, United-States, >50K
32, Self-emp-inc,78530, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024,0,50, United-States, >50K
54, State-gov,137815, 12th,8, Never-married, Other-service, Own-child, White, Male,4101,0,40, United-States, <=50K
17, Private,126779, 11th,7, Never-married, Other-service, Own-child, Black, Male,0,0,20, United-States, <=50K
19, Private,199480, 10th,6, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,25, United-States, <=50K
